PROB_NAME,MACHINE,PROB_SIZE,NUMBER_CORES,ALG_TIME,TOTAL_TIME
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16,0,8.268e-07,1.4371000000000002e-05
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32,0,9.692e-07,1.21264e-05
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,64,0,2.1098e-06,1.5729400000000002e-05
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,128,0,2.8258e-06,1.36266e-05
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,256,0,6.4662e-06,1.9689e-05
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,512,0,9.3324e-06,2.0130000000000002e-05
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,1024,0,1.81904e-05,2.9048600000000002e-05
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,2048,0,4.286720000000001e-05,5.5882200000000005e-05
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,4096,0,7.215840000000001e-05,8.43398e-05
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,8192,0,0.000176758,0.00018984879999999998
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16384,0,0.0002757956,0.0002867044
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32768,0,0.0006806388,0.0006936822
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,65536,0,0.0011164262,0.001128716
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,131072,0,0.0026924816000000002,0.002705383
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,262144,0,0.0044876342,0.0044984642
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,524288,0,0.010481037600000001,0.0104938306
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,1048576,0,0.017842694400000005,0.017853568200000003
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,2097152,0,0.039097754799999995,0.039110269600000004
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,4194304,0,0.07091633859999999,0.0709295274
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,8388608,0,0.15368717199999998,0.15369976819999998
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16777216,0,0.2831396934,0.2831530284
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,33554432,0,0.5921204,0.5921321146
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,67108864,0,1.1364132990000002,1.1364264784
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,134217728,0,2.2743376046,2.2743512646
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16,2,0.00010856519999999999,0.0001229774
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32,2,9.80674e-05,0.0001086498
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,64,2,0.0001076998,0.00012189479999999998
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,128,2,9.535119999999999e-05,0.00010593939999999999
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,256,2,0.00012157600000000002,0.00013595859999999998
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,512,2,0.000118111,0.000128903
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,1024,2,0.0001404086,0.0001548748
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,2048,2,0.0001270356,0.00014120000000000002
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,4096,2,0.0001920358,0.00020699920000000002
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,8192,2,0.00024116760000000002,0.0002517496
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16384,2,0.0003692298,0.00038411420000000003
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32768,2,0.0006148392,0.0006259446
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,65536,2,0.0008696164000000001,0.0008825001999999999
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,131072,2,0.0016828796,0.0016934578000000003
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,262144,2,0.0031010196,0.0031151238
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,524288,2,0.005919405599999999,0.0059300154
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,1048576,2,0.0113033854,0.011316776
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,2097152,2,0.0206611564,0.020671849
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,4194304,2,0.038098840999999994,0.0381103628
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,8388608,2,0.0755143144,0.0755249358
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16777216,2,0.15070355819999998,0.15071482279999998
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,33554432,2,0.2915150878,0.291525798
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,67108864,2,0.5655354444,0.5655461086
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,134217728,2,1.1288189253999998,1.1288296078
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16,4,0.0001033394,0.00011391000000000001
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32,4,9.892640000000001e-05,0.00010950880000000001
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,64,4,0.0001017904,0.0001123544
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,128,4,9.883380000000001e-05,0.0001093854
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,256,4,0.00010600319999999998,0.00011657880000000001
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,512,4,0.00010059159999999999,0.0001111662
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,1024,4,0.0001061516,0.00011671820000000002
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,2048,4,0.000123761,0.0001343266
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,4096,4,0.0001474688,0.0001584088
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,8192,4,0.0001695854,0.00018018840000000002
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16384,4,0.0002456214,0.0002572268
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32768,4,0.0003437138,0.00035434240000000003
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,65536,4,0.0005228094,0.0005341948
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,131072,4,0.0008136996000000001,0.0008242589999999999
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,262144,4,0.0015001480000000002,0.0015107412
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,524288,4,0.0028292814000000005,0.0028401795999999997
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,1048576,4,0.005571977400000001,0.0055828084
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,2097152,4,0.010369406800000001,0.010383414
