PROB_NAME,MACHINE,PROB_SIZE,NUMBER_CORES,ALG_TIME,TOTAL_TIME
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16,0,8.622000000000002e-07,5.06086e-05
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32,0,1.5922000000000002e-06,5.12814e-05
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,64,0,2.5548000000000005e-06,5.01804e-05
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,128,0,4.525e-06,5.42868e-05
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,256,0,8.3108e-06,5.684699999999999e-05
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,512,0,1.65442e-05,6.98444e-05
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,1024,0,3.31718e-05,8.8474e-05
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,2048,0,7.44892e-05,0.0001389373999999
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,4096,0,0.0001481602,0.0002248011999999
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,8192,0,0.0003268803999999,0.00044423
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16384,0,0.0006983315999999,0.0008563134
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32768,0,0.0014392516,0.0016972878
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,65536,0,0.0029709175999999,0.0034378909999999
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,131072,0,0.0061051504,0.0069692716
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,262144,0,0.0136280388,0.0155047364
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,524288,0,0.0266848142,0.0298057266
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,1048576,0,0.0566903623999999,0.0626882803999999
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,2097152,0,0.1132970486,0.1239816724
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,4194304,0,0.2401127492,0.261142646
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,8388608,0,0.4836797914,0.5246146088000001
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16777216,0,0.927428977,1.0044500274
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,33554432,0,2.0186731866,2.1744770802
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,67108864,0,3.9415974559999993,4.25703624
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,134217728,0,8.2382840868,8.90517702
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,268435456,0,17.192214375,18.5304545242
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16,2,0.00016381,0.0002511148
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32,2,0.000159104,0.0002015346
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,64,2,0.000238315,0.0003212087999999
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,128,2,0.0002477476,0.0002869418
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,256,2,0.000394201,0.0004770762
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,512,2,0.0006018302,0.0006426174
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,1024,2,0.000670908,0.0007621254
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,2048,2,0.0009484557999999,0.0009966894
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,4096,2,0.001076767,0.00119225
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,8192,2,0.0013657965999999,0.0014556506
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16384,2,0.0017484421999999,0.001962336
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32768,2,0.0024714385999999,0.002701873
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,65536,2,0.0037166409999999,0.0042614266
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,131072,2,0.0061222006,0.0070361788
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,262144,2,0.011386443,0.013334042
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,524288,2,0.0209369696,0.0238709386
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,1048576,2,0.0404768822,0.0460044951999999
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,2097152,2,0.0816312976,0.0915661688
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,4194304,2,0.1700069022,0.190561986
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,8388608,2,0.325898557,0.3649159736
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16777216,2,0.6193517358,0.6899049174
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,33554432,2,1.2885347634,1.4290770382000002
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,67108864,2,2.6311270188,2.9114116214
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,134217728,2,5.4058561552,5.988290117
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,268435456,2,11.190511696600002,12.316182092
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16,4,0.0001764046,0.0002377746
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32,4,0.0001960558,0.0002418549999999
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,64,4,0.000249589,0.000307306
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,128,4,0.0003057462,0.0003468582
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,256,4,0.0005049815999999,0.000563447
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,512,4,0.0008585774,0.0008996956
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,1024,4,0.0014907969999999,0.0015554854
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,2048,4,0.0021109597999999,0.0021604846
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,4096,4,0.0022974974,0.0023859182
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,8192,4,0.0026721734,0.002757989
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16384,4,0.00293088,0.0030965503999999
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32768,4,0.0034449192,0.0036463504
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,65536,4,0.0039927894,0.0044708622
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,131072,4,0.0053163588,0.006049875
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,262144,4,0.0079309646,0.0096698674
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,524288,4,0.0131918162,0.0157584008
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,1048576,4,0.0234299784,0.028781833
QUICK_SORT,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,2097152,4,0.0449626252,0.054158944
